ticker,date,year,quarter,dailyreturn,volume,liquidity
VTB,9/10/2014,2014,3,-0.0087,210,3546.818182
VTB,9/11/2014,2014,3,0.0484,140,2654.166667
VTB,9/12/2014,2014,3,0,3200,0
VTB,9/15/2014,2014,3,0.0461,2980,0
VTB,9/16/2014,2014,3,-0.0261,690,37175.5
VTB,9/17/2014,2014,3,0.035,7250,12420
VTB,9/18/2014,2014,3,-0.0616,1000,82880.68182
VTB,9/19/2014,2014,3,0.0106,1110,15225.80645
VTB,9/22/2014,2014,3,-0.0189,12000,15127.71429
VTB,9/23/2014,2014,3,0.0278,820,624000
VTB,9/24/2014,2014,3,0.0457,1060,23201.17647
VTB,9/25/2014,2014,3,0.0358,2070,31363.52941
VTB,9/26/2014,2014,3,-0.0672,50,20348.49057
VTB,9/29/2014,2014,3,0.0453,1390,0
VTB,9/30/2014,2014,3,-0.0098,1240,16048.18182
VTB,10/1/2014,2014,4,0.0278,1000,14175.45455
VTB,10/2/2014,2014,4,0,230,8913.793103
VTB,10/3/2014,2014,4,-0.0348,1110,2972.75
VTB,10/6/2014,2014,4,0.008,1230,30771.66667
VTB,10/7/2014,2014,4,0.0099,380,14061.13636
VTB,10/8/2014,2014,4,0,2710,13788.57143
VTB,10/9/2014,2014,4,0,30,28680.83333
VTB,10/10/2014,2014,4,0.0177,930,564.4444444
VTB,10/13/2014,2014,4,-0.0097,50,10927.5
VTB,10/14/2014,2014,4,-0.0078,110,0
VTB,10/15/2014,2014,4,-0.0531,120,1802.580645
VTB,10/16/2014,2014,4,0.0561,20,1311.818182
VTB,10/17/2014,2014,4,0,120,0
VTB,10/20/2014,2014,4,0,100,12192
VTB,10/21/2014,2014,4,0.061,4240,0
VTB,10/22/2014,2014,4,0.0482,2550,65296
VTB,10/23/2014,2014,4,0.0088,130,21829.54545
VTB,10/24/2014,2014,4,0.014,3490,14820
VTB,10/27/2014,2014,4,-0.0294,980,35389.82456
VTB,10/28/2014,2014,4,0,800,9645.263158
VTB,10/29/2014,2014,4,0.0232,10,7737.931034
VTB,10/30/2014,2014,4,-0.0157,60,0
VTB,10/31/2014,2014,4,0,580,1093.548387
VTB,11/3/2014,2014,4,0.0478,1470,9362.857143
VTB,11/4/2014,2014,4,-0.0372,2020,48346.66667
VTB,11/5/2014,2014,4,-0.0316,1990,52336.36364
VTB,11/6/2014,2014,4,0.0471,3570,31385.14286
VTB,11/7/2014,2014,4,0,100,58956
VTB,11/10/2014,2014,4,-0.0675,1250,0
VTB,11/11/2014,2014,4,0.0074,350,30625
VTB,11/12/2014,2014,4,-0.0571,1320,6130.645161
VTB,11/13/2014,2014,4,0.043,200,13792.65306
VTB,11/14/2014,2014,4,0.0094,250,2015.09434
VTB,11/17/2014,2014,4,0.0167,390,3368.75
VTB,11/18/2014,2014,4,-0.0164,170,8220
VTB,11/19/2014,2014,4,0.0241,790,0
VTB,11/20/2014,2014,4,0.0163,5830,8227.924528
VTB,11/21/2014,2014,4,0.0071,1250,74332.5
VTB,11/24/2014,2014,4,0,0,0
VTB,11/25/2014,2014,4,-0.0071,2420,0
VTB,11/26/2014,2014,4,-0.0642,3130,43794.19355
VTB,11/27/2014,2014,4,-0.0419,690,45645.83333
VTB,11/28/2014,2014,4,0.0537,6030,7083.061224
VTB,12/1/2014,2014,4,0.034,5080,122919.2308
VTB,12/2/2014,2014,4,0,270,47997.24138
VTB,12/3/2014,2014,4,0,240,0
VTB,12/4/2014,2014,4,0,220,0
VTB,12/5/2014,2014,4,0.031,740,0
VTB,12/8/2014,2014,4,-0.023,14350,24594.11765
VTB,12/9/2014,2014,4,0,2740,180027.2727
VTB,12/10/2014,2014,4,-0.0072,5520,43213.71429
VTB,12/11/2014,2014,4,0,5150,53069.47368
VTB,12/12/2014,2014,4,-0.0164,8500,91038.70968
VTB,12/15/2014,2014,4,-0.0334,100,352423.0769
VTB,12/16/2014,2014,4,0.0173,60,0
VTB,12/17/2014,2014,4,-0.066,250,1766.666667
VTB,12/18/2014,2014,4,0.0606,60,1767.857143
VTB,12/19/2014,2014,4,0.0095,220,807.6923077
VTB,12/22/2014,2014,4,0.0585,2730,1766.666667
VTB,12/23/2014,2014,4,-0.0642,1400,21879
VTB,12/24/2014,2014,4,-0.0571,140,16333.33333
VTB,12/25/2014,2014,4,0.0525,2160,1215.789474
VTB,12/26/2014,2014,4,0.0173,450,32153.14286
VTB,12/29/2014,2014,4,-0.0585,2120,47700
VTB,12/30/2014,2014,4,0.0521,50,17342.29508
VTB,12/31/2014,2014,4,0.0686,1110,750
VTB,1/5/2015,2015,1,-0.0553,2350,9435
VTB,1/6/2015,2015,1,-0.0245,2150,28306.81818
VTB,1/7/2015,2015,1,-0.0097,380,25262.5
VTB,1/8/2015,2015,1,0.0703,1540,4864
VTB,1/9/2015,2015,1,0.031,1410,27223.22581
VTB,1/12/2015,2015,1,0,120,18105.68182
VTB,1/13/2015,2015,1,-0.0301,60,1937.142857
VTB,1/14/2015,2015,1,0.0237,1020,1826.666667
VTB,1/15/2015,2015,1,0,280,16349.14286
VTB,1/16/2015,2015,1,-0.0089,1610,4363.333333
VTB,1/19/2015,2015,1,-0.0072,130,34429.23077
VTB,1/20/2015,2015,1,0.0163,1000,1794
VTB,1/21/2015,2015,1,-0.016,30,12750
VTB,1/22/2015,2015,1,-0.0072,20,613.3333333
VTB,1/23/2015,2015,1,0.0146,260,405.9259259
VTB,1/26/2015,2015,1,-0.0072,390,28912
VTB,1/27/2015,2015,1,-0.0562,220,6944.516129
VTB,1/28/2015,2015,1,0.0422,130,3697.419355
VTB,1/29/2015,2015,1,-0.0074,310,1764.75
VTB,1/30/2015,2015,1,0.0575,3210,18565.55556
VTB,2/2/2015,2015,1,-0.0088,60,59022.58065
VTB,2/3/2015,2015,1,0.0088,770,770.4545455
VTB,2/4/2015,2015,1,0,530,10972.5
VTB,2/5/2015,2015,1,0.007,1340,7552.5
VTB,2/6/2015,2015,1,-0.0157,810,19229
VTB,2/9/2015,2015,1,-0.0071,6490,14762.90323
VTB,2/10/2015,2015,1,-0.016,20,82747.5
VTB,2/11/2015,2015,1,0.0072,200,0
VTB,2/12/2015,2015,1,0,2190,6177.777778
VTB,2/13/2015,2015,1,-0.0144,1570,30441
VTB,2/24/2015,2015,1,0,0,31865.18519
VTB,2/25/2015,2015,1,-0.0091,130,0
VTB,2/26/2015,2015,1,0,160,3208.636364
VTB,2/27/2015,2015,1,0.0405,1810,0
VTB,3/2/2015,2015,1,-0.0159,1240,39332.69231
VTB,3/3/2015,2015,1,-0.0144,1250,19698.28571
VTB,3/4/2015,2015,1,-0.0164,10,22096.77419
VTB,3/5/2015,2015,1,-0.0501,70,0
VTB,3/6/2015,2015,1,0.0527,2210,896
VTB,3/9/2015,2015,1,-0.0093,10,44118.14815
VTB,3/10/2015,2015,1,-0.0412,60,0
VTB,3/11/2015,2015,1,-0.0254,770,0
VTB,3/12/2015,2015,1,0.0621,340,29556.15385
VTB,3/13/2015,2015,1,-0.066,20,36040
VTB,3/16/2015,2015,1,0.0525,30,0
VTB,3/17/2015,2015,1,0.025,560,446.5714286
VTB,3/18/2015,2015,1,0.0262,230,9646.451613
VTB,3/19/2015,2015,1,0.0474,1120,4847.692308
VTB,3/20/2015,2015,1,0,540,20738.06452
VTB,3/23/2015,2015,1,0,250,0
VTB,3/24/2015,2015,1,-0.0314,460,0
VTB,3/25/2015,2015,1,-0.0144,2750,11625.45455
VTB,3/26/2015,2015,1,0.0146,2610,55814.81481
VTB,3/27/2015,2015,1,0,590,27380.37736
VTB,3/30/2015,2015,1,-0.0468,770,6694.693878
VTB,3/31/2015,2015,1,0.034,1050,8328.571429
VTB,4/1/2015,2015,2,0,2030,11742.85714
VTB,4/2/2015,2015,2,-0.0657,60,30901.11111
VTB,4/3/2015,2015,2,0.0352,330,6144
VTB,4/6/2015,2015,2,-0.0094,7880,4484.615385
VTB,4/7/2015,2015,2,0.0343,1610,106076.9231
VTB,4/8/2015,2015,2,-0.0166,410,24978
VTB,4/9/2015,2015,2,-0.0075,1320,12878.82353
VTB,4/10/2015,2015,2,0.0245,420,19988.57143
VTB,4/13/2015,2015,2,-0.0074,390,7356.774194
VTB,4/14/2015,2015,2,0.0167,250,4379.375
VTB,4/15/2015,2015,2,0.0073,810,27400
VTB,4/16/2015,2015,2,0,4830,12774.85714
VTB,4/17/2015,2015,2,0.0072,330,60594.54545
VTB,4/20/2015,2015,2,0.009,1800,0
VTB,4/21/2015,2015,2,0.0071,430,21037.5
VTB,4/22/2015,2015,2,0,1960,0
VTB,4/23/2015,2015,2,-0.0159,1450,31640
VTB,4/24/2015,2015,2,0.0252,370,31007.69231
VTB,4/27/2015,2015,2,-0.0088,1420,15064.28571
VTB,5/4/2015,2015,2,0,3510,22922.85714
VTB,5/5/2015,2015,2,0,2440,56661.42857
VTB,5/6/2015,2015,2,0,1710,19416.90141
VTB,5/7/2015,2015,2,0,520,27604.28571
VTB,5/8/2015,2015,2,-0.0071,3530,0
VTB,5/11/2015,2015,2,-0.0232,930,45007.5
VTB,5/12/2015,2015,2,0.0474,760,19601.53846
VTB,5/13/2015,2015,2,-0.007,4640,16157.03704
VTB,5/14/2015,2015,2,0.0456,15430,203446.1538
VTB,5/15/2015,2015,2,0.0151,1600,191589.1667
VTB,5/18/2015,2015,2,-0.0579,1300,19755.10204
VTB,5/19/2015,2015,2,0.0386,280,23903.22581
VTB,5/20/2015,2015,2,0.0473,680,2673.548387
VTB,5/21/2015,2015,2,0.0306,750,105400
VTB,5/22/2015,2015,2,0,0,20836.95652
VTB,5/25/2015,2015,2,-0.0063,5320,0
VTB,5/26/2015,2015,2,-0.0677,2440,225213.3333
VTB,5/27/2015,2015,2,0.0642,20,25341.75439
VTB,5/28/2015,2015,2,0.0143,570,0
VTB,5/29/2015,2015,2,0.0078,250,19170
VTB,6/1/2015,2015,2,0.0373,1280,3354.166667
VTB,6/2/2015,2015,2,-0.0075,370,85504
VTB,6/3/2015,2015,2,-0.0649,250,7433.636364
VTB,6/4/2015,2015,2,0.0629,3020,3604.651163
VTB,6/5/2015,2015,2,0,220,23141.62791
VTB,6/8/2015,2015,2,0.0137,570,0
VTB,6/9/2015,2015,2,-0.0284,520,27197.14286
VTB,6/10/2015,2015,2,-0.0077,560,14061.66667
VTB,6/11/2015,2015,2,0,800,0
VTB,6/12/2015,2015,2,0,650,27115.78947
VTB,6/15/2015,2015,2,0.0233,320,0
VTB,6/16/2015,2015,2,0,230,14058.66667
VTB,6/17/2015,2015,2,-0.0653,5600,0
VTB,6/18/2015,2015,2,0.0536,7110,80223.25581
VTB,6/19/2015,2015,2,0.0154,380,68871.49254
VTB,6/22/2015,2015,2,0,940,0
VTB,6/23/2015,2015,2,-0.0076,3880,21360.68966
VTB,6/24/2015,2015,2,-0.052,2180,66776.84211
VTB,6/25/2015,2015,2,-0.0694,5460,150177.7778
VTB,6/26/2015,2015,2,0.0416,2080,40914.54545
VTB,6/29/2015,2015,2,0,1440,24040
VTB,6/30/2015,2015,2,0.0316,1150,22774.73684
VTB,7/1/2015,2015,3,-0.0065,2480,37526.31579
VTB,7/2/2015,2015,3,0,0,39171.28205
VTB,7/3/2015,2015,3,0.0065,240,0
VTB,7/6/2015,2015,3,0,2070,0
VTB,7/7/2015,2015,3,-0.0145,820,320850
VTB,7/8/2015,2015,3,0.0082,20,20875.83333
VTB,7/9/2015,2015,3,-0.0081,300,0
VTB,7/10/2015,2015,3,0.054,350,5391.176471
VTB,7/13/2015,2015,3,0.0528,3080,16100
VTB,7/14/2015,2015,3,0.0413,5600,36004.13793
VTB,7/15/2015,2015,3,0,0,48809.87654
VTB,7/16/2015,2015,3,-0.0198,3010,0
VTB,7/17/2015,2015,3,0,170,63118.78788
VTB,7/20/2015,2015,3,0,0,0
VTB,7/21/2015,2015,3,-0.0347,510,0
VTB,7/22/2015,2015,3,-0.0359,330,14195
VTB,7/23/2015,2015,3,0.0233,880,0
VTB,7/24/2015,2015,3,-0.0364,990,24163.33333
VTB,7/27/2015,2015,3,0.0677,10,41910
VTB,7/28/2015,2015,3,-0.0147,90,0
VTB,7/29/2015,2015,3,-0.0075,520,1821.818182
VTB,7/30/2015,2015,3,0.0075,2340,0
VTB,7/31/2015,2015,3,-0.0644,1020,65130
VTB,8/3/2015,2015,3,0.0304,1020,33552.63158
VTB,8/4/2015,2015,3,0,0,11524.21053
VTB,8/5/2015,2015,3,0.0668,2850,0
VTB,8/6/2015,2015,3,0,0,40790.625
VTB,8/7/2015,2015,3,-0.0408,2060,0
VTB,8/10/2015,2015,3,-0.0228,320,90502.66667
VTB,8/11/2015,2015,3,0,0,7360
VTB,8/12/2015,2015,3,-0.0295,900,0
VTB,8/13/2015,2015,3,0.016,7250,23437.5
VTB,8/14/2015,2015,3,-0.0236,440,74254.03226
VTB,8/17/2015,2015,3,-0.0694,310,5804.255319
VTB,8/18/2015,2015,3,0,2740,2484.305556
VTB,8/19/2015,2015,3,0,570,83209.47368
VTB,8/20/2015,2015,3,0.0173,450,9673.235294
VTB,8/21/2015,2015,3,0.0085,2350,17610
VTB,8/24/2015,2015,3,0.0321,410,29600
VTB,8/25/2015,2015,3,0.0229,540,6592.368421
VTB,8/26/2015,2015,3,-0.0464,2120,0
VTB,8/27/2015,2015,3,-0.0638,4450,66501.05263
VTB,8/28/2015,2015,3,0.0341,1140,57746.51163
VTB,8/31/2015,2015,3,0.0416,150,12649.61538
VTB,9/1/2015,2015,3,-0.015,980,0
VTB,9/3/2015,2015,3,-0.0084,3480,20005.51724
VTB,9/4/2015,2015,3,-0.0085,4200,85115
VTB,9/7/2015,2015,3,0,160,174600
VTB,9/8/2015,2015,3,0.0086,540,0
VTB,9/9/2015,2015,3,0,0,31698
VTB,9/10/2015,2015,3,0.0324,80,0
VTB,9/11/2015,2015,3,0,400,0
VTB,9/14/2015,2015,3,-0.0231,60,6378.947368
VTB,9/15/2015,2015,3,0.0152,170,1869.473684
VTB,9/16/2015,2015,3,0,0,3648.928571
VTB,9/17/2015,2015,3,0,70,0
VTB,9/18/2015,2015,3,-0.015,280,0
VTB,9/21/2015,2015,3,-0.0321,2870,5920
VTB,9/22/2015,2015,3,0.0157,1040,34989.57447
VTB,9/23/2015,2015,3,0,1140,12610
VTB,9/24/2015,2015,3,0.0172,2830,15429.76744
VTB,9/25/2015,2015,3,-0.0253,320,34903.33333
VTB,9/28/2015,2015,3,0.0503,3210,8027.826087
VTB,9/29/2015,2015,3,-0.0545,690,34127.36842
VTB,9/30/2015,2015,3,0.0576,320,6936.315789
VTB,10/1/2015,2015,4,-0.0083,370,0
VTB,10/2/2015,2015,4,0,0,0
VTB,10/5/2015,2015,4,0,880,0
VTB,10/6/2015,2015,4,-0.015,780,58764.44444
VTB,10/7/2015,2015,4,0.0236,2040,16491.42857
VTB,10/8/2015,2015,4,0.0231,420,23773.84615
VTB,10/9/2015,2015,4,0,0,10850
VTB,10/12/2015,2015,4,-0.0694,2610,0
VTB,10/13/2015,2015,4,0.0676,210,35022.55814
VTB,10/14/2015,2015,4,0.0698,140,8624
VTB,10/15/2015,2015,4,-0.0076,2610,2145.581395
VTB,10/16/2015,2015,4,-0.0153,1050,27531.29032
VTB,10/19/2015,2015,4,0.0155,100,10906.45161
VTB,10/20/2015,2015,4,-0.0076,900,6540
VTB,10/21/2015,2015,4,-0.0077,15020,116820
VTB,10/22/2015,2015,4,0,220,403036.6667
VTB,10/23/2015,2015,4,0.0295,3990,0
VTB,10/26/2015,2015,4,0.0362,6210,39483.13433
VTB,10/27/2015,2015,4,0,0,49607.7907
VTB,10/28/2015,2015,4,0.0073,4660,0
VTB,10/29/2015,2015,4,-0.0347,530,41879.48052
VTB,10/30/2015,2015,4,0,700,0
VTB,11/2/2015,2015,4,0.0569,270,0
VTB,11/3/2015,2015,4,-0.0666,2870,5016.315789
VTB,11/4/2015,2015,4,0,0,19908.73684
VTB,11/5/2015,2015,4,0,120,0
VTB,11/6/2015,2015,4,0,600,0
VTB,11/9/2015,2015,4,-0.0076,240,0
VTB,11/10/2015,2015,4,0,110,0
VTB,11/11/2015,2015,4,0,0,0
VTB,11/12/2015,2015,4,0,160,0
VTB,11/13/2015,2015,4,-0.0153,420,0
VTB,11/16/2015,2015,4,0,0,8196.363636
VTB,11/17/2015,2015,4,0,60,0
VTB,11/18/2015,2015,4,0,230,0
VTB,11/19/2015,2015,4,0,320,0
VTB,11/20/2015,2015,4,0,220,0
VTB,11/23/2015,2015,4,0,210,0
VTB,11/24/2015,2015,4,-0.014,880,0
VTB,11/25/2015,2015,4,-0.0677,1050,14705.26316
VTB,11/26/2015,2015,4,0.0557,1140,13225.53191
VTB,11/27/2015,2015,4,0.008,6720,71250
VTB,11/30/2015,2015,4,-0.0222,440,74273.68421
VTB,12/1/2015,2015,4,-0.0162,830,7132.631579
VTB,12/2/2015,2015,4,0.0165,1080,11697.2093
VTB,12/3/2015,2015,4,0.0308,1780,17058.46154
VTB,12/4/2015,2015,4,-0.0157,1820,47095.83333
VTB,12/7/2015,2015,4,0.008,1030,16977.61194
VTB,12/8/2015,2015,4,-0.0683,3210,64890
VTB,12/9/2015,2015,4,0.0409,10,64974.82759
VTB,12/10/2015,2015,4,0.0229,110,0
VTB,12/11/2015,2015,4,0,0,7638.888889
VTB,12/14/2015,2015,4,-0.0144,280,0
VTB,12/15/2015,2015,4,-0.0162,2460,5072.941176
VTB,12/16/2015,2015,4,0,3730,45174.54545
VTB,12/17/2015,2015,4,0,0,39655.78947
VTB,12/18/2015,2015,4,-0.0083,720,0
VTB,12/21/2015,2015,4,-0.015,1440,13112.72727
VTB,12/22/2015,2015,4,0,450,22433.68421
VTB,12/23/2015,2015,4,0,2110,0
VTB,12/24/2015,2015,4,0.0473,1790,32871.57895
VTB,12/25/2015,2015,4,0,100,39635.71429
VTB,12/28/2015,2015,4,-0.0694,10,0
VTB,12/29/2015,2015,4,0.0589,1540,0
VTB,12/30/2015,2015,4,-0.0164,850,39205.83333
VTB,12/31/2015,2015,4,0.0316,3860,18244.64286
VTB,1/4/2016,2016,1,-0.0613,570,70388.23529
VTB,1/5/2016,2016,1,0.0498,1850,66348
VTB,1/6/2016,2016,1,0.054,660,29746.05263
VTB,1/7/2016,2016,1,-0.0295,280,12880
VTB,1/8/2016,2016,1,0,120,7291.666667
VTB,1/11/2016,2016,1,-0.0688,270,0
VTB,1/12/2016,2016,1,0.0584,20,3654.418605
VTB,1/13/2016,2016,1,0.0308,270,0
VTB,1/14/2016,2016,1,0,210,9023.684211
VTB,1/15/2016,2016,1,0,0,0
VTB,1/18/2016,2016,1,-0.0157,320,0
VTB,1/19/2016,2016,1,0,0,6060.606061
VTB,1/20/2016,2016,1,0.016,340,0
VTB,1/21/2016,2016,1,0,220,14393.33333
VTB,1/22/2016,2016,1,0,220,0
VTB,1/25/2016,2016,1,0,50,0
VTB,1/26/2016,2016,1,0,0,0
VTB,1/27/2016,2016,1,0,210,0
VTB,1/28/2016,2016,1,0,0,0
VTB,1/29/2016,2016,1,0,0,0
VTB,2/1/2016,2016,1,0,50,0
VTB,2/2/2016,2016,1,0,0,0
VTB,2/3/2016,2016,1,-0.0677,2260,0
VTB,2/4/2016,2016,1,0.0642,30,17604.21053
VTB,2/5/2016,2016,1,0.0079,100,0
VTB,2/15/2016,2016,1,0,110,0
VTB,2/16/2016,2016,1,0,120,0
VTB,2/17/2016,2016,1,0,1790,0
VTB,2/18/2016,2016,1,-0.0157,1040,26433.72093
VTB,2/19/2016,2016,1,0.016,240,19696.9697
VTB,2/22/2016,2016,1,0,260,0
VTB,2/23/2016,2016,1,-0.0677,400,0
VTB,2/24/2016,2016,1,0.0405,20,0
VTB,2/25/2016,2016,1,0,0,0
VTB,2/26/2016,2016,1,0,70,0
VTB,2/29/2016,2016,1,0.0308,1850,0
VTB,3/1/2016,2016,1,-0.0299,1790,61828.94737
VTB,3/2/2016,2016,1,0,0,39380
VTB,3/3/2016,2016,1,0.0146,3560,0
VTB,3/4/2016,2016,1,-0.0688,2920,42788.46154
VTB,3/7/2016,2016,1,0.0653,840,35405
VTB,3/8/2016,2016,1,-0.0065,110,37200
VTB,3/9/2016,2016,1,-0.0081,2340,13552
VTB,3/10/2016,2016,1,0.0147,6050,59572.5
VTB,3/11/2016,2016,1,0.0694,17310,72134.61538
VTB,3/14/2016,2016,1,0,230,133448.0233
VTB,3/15/2016,2016,1,-0.0649,1400,2117.916667
VTB,3/16/2016,2016,1,-0.0387,6490,45684.21053
VTB,3/17/2016,2016,1,0,6490,113765.8824
VTB,3/18/2016,2016,1,-0.0067,5290,89954.4186
VTB,3/21/2016,2016,1,-0.0084,2740,136160
VTB,3/22/2016,2016,1,0.0153,4270,67015.83333
VTB,3/23/2016,2016,1,0,370,59184.18605
VTB,3/24/2016,2016,1,0.0403,890,24502.22222
VTB,3/25/2016,2016,1,-0.0145,3810,22991.66667
VTB,3/28/2016,2016,1,0,0,122521.5789
VTB,3/29/2016,2016,1,0,3480,0
VTB,3/30/2016,2016,1,-0.0311,760,88595
VTB,3/31/2016,2016,1,0.0321,800,10463.25581
VTB,4/1/2016,2016,2,-0.0164,70,25726.31579
VTB,4/4/2016,2016,2,-0.0083,1320,876.4583333
VTB,4/5/2016,2016,2,0,0,28097.14286
VTB,4/6/2016,2016,2,0.0168,20,0
VTB,4/7/2016,2016,2,-0.0083,1130,0
VTB,4/8/2016,2016,2,0,120,48509.28571
VTB,4/11/2016,2016,2,0.0316,1210,3005
VTB,4/12/2016,2016,2,-0.0226,5360,31258.33333
VTB,4/13/2016,2016,2,0.0479,69820,162408
VTB,4/14/2016,2016,2,-0.0236,27680,1136812.821
VTB,4/15/2016,2016,2,0.0629,7200,903242.1053
VTB,4/19/2016,2016,2,0,0,70817.91045
VTB,4/20/2016,2016,2,0,1010,0
VTB,4/21/2016,2016,2,0,3190,15478.83721
VTB,4/22/2016,2016,2,0.0425,210,27660.65789
VTB,4/25/2016,2016,2,0.0422,760,1898.289474
VTB,4/26/2016,2016,2,0,0,22673.33333
VTB,4/27/2016,2016,2,-0.014,730,0
VTB,4/28/2016,2016,2,-0.0666,190,13562.63158
VTB,4/29/2016,2016,2,0,1270,2981.190476
VTB,5/4/2016,2016,2,-0.0653,20,19463.48837
VTB,5/5/2016,2016,2,-0.0244,420,286.5116279
VTB,5/6/2016,2016,2,0.0632,3040,4006.666667
VTB,5/9/2016,2016,2,0,10,45175.81395
VTB,5/10/2016,2016,2,0.0376,520,0
VTB,5/11/2016,2016,2,0,30,18145.26316
VTB,5/12/2016,2016,2,0,0,0
VTB,5/13/2016,2016,2,0,0,0
VTB,5/16/2016,2016,2,0,2860,0
VTB,5/17/2016,2016,2,-0.0649,250,44097.2093
VTB,5/18/2016,2016,2,0.0694,230,3604.651163
VTB,5/19/2016,2016,2,0,20,38122.5
VTB,5/20/2016,2016,2,0,220,308.372093
VTB,5/23/2016,2016,2,-0.0649,420,0
VTB,5/24/2016,2016,2,0,0,5425
VTB,5/25/2016,2016,2,0.0694,5650,0
VTB,5/26/2016,2016,2,0,1330,60418.54839
VTB,5/27/2016,2016,2,0,0,20506.74419
VTB,5/30/2016,2016,2,0.0649,820,0
VTB,5/31/2016,2016,2,0,0,13463.25581
VTB,6/1/2016,2016,2,0,660,0
VTB,6/2/2016,2016,2,0,210,9914.042553
VTB,6/3/2016,2016,2,0,0,0
VTB,6/6/2016,2016,2,0,0,0
VTB,6/7/2016,2016,2,0,560,0
VTB,6/8/2016,2016,2,0.0609,3070,0
VTB,6/9/2016,2016,2,0,0,47904.79167
VTB,6/10/2016,2016,2,-0.0641,10,0
VTB,6/13/2016,2016,2,0,5990,0
VTB,6/14/2016,2016,2,0,220,0
VTB,6/15/2016,2016,2,0,100,0
VTB,6/16/2016,2016,2,0,0,0
VTB,6/17/2016,2016,2,-0.0128,1080,0
VTB,6/20/2016,2016,2,-0.0072,2070,149472
VTB,6/21/2016,2016,2,0,0,33071.86047
VTB,6/22/2016,2016,2,-0.0073,230,0
VTB,6/23/2016,2016,2,0.0689,30,0
VTB,6/24/2016,2016,2,0,80,465.3191489
VTB,6/27/2016,2016,2,0,50,0
VTB,6/28/2016,2016,2,0,0,0
VTB,6/29/2016,2016,2,0,100,0
VTB,6/30/2016,2016,2,-0.0151,310,0
VTB,7/1/2016,2016,3,0,1030,0
VTB,7/4/2016,2016,3,-0.007,2120,0
VTB,7/5/2016,2016,3,-0.014,1290,36867.31707
VTB,7/6/2016,2016,3,-0.0071,70,25190.83333
VTB,7/7/2016,2016,3,0,0,1191.707317
VTB,7/8/2016,2016,3,0.0587,2340,0
VTB,7/11/2016,2016,3,0,120,37592.6087
VTB,7/12/2016,2016,3,-0.0352,3920,0
VTB,7/13/2016,2016,3,-0.0645,100,107498.4615
VTB,7/14/2016,2016,3,0.039,30,0
VTB,7/15/2016,2016,3,0,0,0
VTB,7/18/2016,2016,3,0,40,0
VTB,7/19/2016,2016,3,-0.0087,18110,0
VTB,7/20/2016,2016,3,-0.0597,50,303452.9268
VTB,7/21/2016,2016,3,0.0402,250,0
VTB,7/22/2016,2016,3,-0.061,70,11200
VTB,7/25/2016,2016,3,0.0412,1250,0
VTB,7/26/2016,2016,3,0,160,16102.94118
VTB,7/27/2016,2016,3,0.0152,630,4043.076923
VTB,7/28/2016,2016,3,0.0225,580,6888.688525
VTB,7/29/2016,2016,3,0,120,6484.590164
VTB,8/1/2016,2016,3,0.0073,2100,0
VTB,8/2/2016,2016,3,0,150,31363.04348
VTB,8/3/2016,2016,3,0,20,2240.217391
VTB,8/4/2016,2016,3,-0.0073,150,298.6956522
VTB,8/5/2016,2016,3,0.0073,60,2841.666667
VTB,8/8/2016,2016,3,0.0378,140,0
VTB,8/9/2016,2016,3,-0.0365,10,0
VTB,8/10/2016,2016,3,0,90,0
VTB,8/11/2016,2016,3,0,0,1084.736842
VTB,8/12/2016,2016,3,-0.0073,120,0
VTB,8/15/2016,2016,3,-0.0601,50,0
VTB,8/16/2016,2016,3,0.0406,100,0
VTB,8/17/2016,2016,3,0.015,100,0
VTB,8/18/2016,2016,3,0,110,1109.836066
VTB,8/19/2016,2016,3,0,40,1816.341463
VTB,8/22/2016,2016,3,-0.0606,170,0
VTB,8/23/2016,2016,3,0.0409,610,1613.731343
VTB,8/24/2016,2016,3,0.0302,330,13026.45161
VTB,8/25/2016,2016,3,0,0,0
VTB,8/26/2016,2016,3,0,360,0
VTB,8/29/2016,2016,3,0,20,8184
VTB,8/30/2016,2016,3,0.0308,220,332.6829268
VTB,8/31/2016,2016,3,-0.0299,930,0
VTB,9/1/2016,2016,3,0,0,25370.4
VTB,9/5/2016,2016,3,0.0308,330,0
VTB,9/6/2016,2016,3,-0.0654,10,0
VTB,9/7/2016,2016,3,-0.0548,80,0
VTB,9/8/2016,2016,3,-0.0081,6210,814.4262295
VTB,9/9/2016,2016,3,0.0666,80,67111.57895
VTB,9/12/2016,2016,3,0.0304,150,1010.769231
VTB,9/13/2016,2016,3,-0.0222,800,20310
VTB,9/14/2016,2016,3,0.0151,2260,11513.04348
VTB,9/15/2016,2016,3,0,6320,42186.66667
VTB,9/16/2016,2016,3,0.0149,120,75840
VTB,9/19/2016,2016,3,0,40,0
VTB,9/20/2016,2016,3,-0.0674,170,5456
VTB,9/21/2016,2016,3,0.0409,10,1896.842105
VTB,9/22/2016,2016,3,-0.0619,3550,0
VTB,9/23/2016,2016,3,0.058,10,33402.27273
VTB,9/26/2016,2016,3,0.0381,250,0
VTB,9/27/2016,2016,3,-0.022,110,34100
VTB,9/28/2016,2016,3,-0.0225,200,2366.774194
VTB,9/29/2016,2016,3,-0.0675,1760,4206.451613
VTB,9/30/2016,2016,3,0.0329,720,32426.66667
VTB,10/3/2016,2016,4,-0.0111,1120,7412.459016
